"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display.Value","Numeric","Low","High","Comments"
"MDG_0000000007","PUBLISHED",2000,"EUR","","MLE",23.3,23.29232,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"GLOBAL","","FMLE",74.3,74.26645,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"EMR","","BTSX",84,83.99499,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"EMR","","FMLE",80.4,80.40104,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"EMR","","MLE",87.4,87.40742,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"EUR","","BTSX",22.6,22.5515,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AMR","","BTSX",29.3,29.29226,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"WPR","","BTSX",39,38.99584,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"WPR","","MLE",41.5,41.48495,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"GLOBAL","","MLE",85.2,85.20232,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"EUR","","BTSX",26.2,26.24839,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"EUR","","FMLE",23.8,23.76584,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"GLOBAL","","BTSX",85.1,85.05326,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"GLOBAL","","FMLE",82.8,82.81268,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"EMR","","BTSX",92.6,92.61926,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"EMR","","MLE",95.7,95.66913,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AFR","","MLE",181.4,181.37027,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AMR","","BTSX",35.5,35.54268,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"WPR","","FMLE",43.3,43.25143,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"GLOBAL","","FMLE",87.1,87.14683,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"SEAR","","BTSX",108.1,108.09707,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"SEAR","","FMLE",109.8,109.79631,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"EUR","","BTSX",29.5,29.50182,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"EUR","","MLE",32.1,32.12918,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"GLOBAL","","BTSX",90.8,90.80617,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"AMR","","MLE",44.6,44.55588,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"EMR","","FMLE",97.6,97.57234,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"EMR","","MLE",103.3,103.30831,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"AFR","","FMLE",167.7,167.74626,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"AMR","","FMLE",39.1,39.07613,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"WPR","","BTSX",51.6,51.56473,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"WPR","","FMLE",48.7,48.66466,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"EMR","AFG","MLE",87.7,87.67242,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"EMR","AFG","BTSX",133.4,133.44206,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"EMR","AFG","MLE",189.5,189.50223,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"EMR","AFG","BTSX",262.9,262.8733,NA,NA,NA
"MDG_0000000007","PUBLISHED",1961,"EMR","AFG","FMLE",341.9,341.94542,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"AFR","AGO","BTSX",98.4,98.40021,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"AFR","AGO","BTSX",104.9,104.94519,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AFR","AGO","MLE",146.7,146.7193,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AFR","AGO","FMLE",181.6,181.63642,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AFR","AGO","MLE",236.1,236.05316,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"AFR","AGO","FMLE",225.6,225.59056,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"EUR","ALB","FMLE",8.2,8.20281,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"EUR","ALB","BTSX",10.7,10.65373,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"EUR","ALB","MLE",18,17.99576,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"EUR","ALB","FMLE",29.1,29.10243,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"EUR","ALB","BTSX",40.7,40.67911,NA,NA,NA
"MDG_0000000007","PUBLISHED",1985,"EUR","ALB","MLE",58.3,58.27323,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"EUR","ALB","FMLE",83.5,83.49446,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"EUR","AND","BTSX",4.4,4.39471,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"EUR","AND","MLE",6,5.97357,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"EUR","AND","FMLE",6.3,6.30509,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"EUR","AND","BTSX",9.6,9.62643,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"EMR","ARE","FMLE",7.5,7.5429,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"EMR","ARE","BTSX",10,10.02246,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"EMR","ARE","MLE",12.8,12.82785,NA,NA,NA
"MDG_0000000007","PUBLISHED",1988,"EMR","ARE","FMLE",16.4,16.3565,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"EMR","ARE","FMLE",17.4,17.41434,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"EMR","ARE","MLE",52.8,52.80915,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"EMR","ARE","FMLE",82.3,82.26931,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"EMR","ARE","BTSX",199.5,199.50801,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"AMR","ARG","MLE",13.2,13.15285,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"AMR","ARG","MLE",13.8,13.82075,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AMR","ARG","BTSX",18.3,18.29472,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"AMR","ARG","MLE",31,30.96893,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AMR","ARG","FMLE",26.4,26.40938,NA,NA,NA
"MDG_0000000007","PUBLISHED",1985,"AMR","ARG","FMLE",27.3,27.30125,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"AMR","ARG","BTSX",42.8,42.82984,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"AMR","ARG","BTSX",46.8,46.83057,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"EUR","ARM","FMLE",14.1,14.09569,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"EUR","ARM","BTSX",21.6,21.60215,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"EUR","ARM","MLE",30.7,30.72482,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"EUR","ARM","FMLE",33.3,33.33636,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"EUR","ARM","MLE",79,78.97087,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AMR","ATG","FMLE",6.1,6.11071,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"AMR","ATG","BTSX",9,9.03757,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"AMR","ATG","MLE",16.6,16.58486,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AMR","ATG","BTSX",29.7,29.67565,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"WPR","AUS","MLE",4,4.00526,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"WPR","AUS","BTSX",6.1,6.07823,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"WPR","AUS","BTSX",6.2,6.1867,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"WPR","AUS","MLE",7.5,7.51675,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"WPR","AUS","FMLE",8.1,8.05206,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"WPR","AUS","BTSX",13.6,13.6273,NA,NA,NA
"MDG_0000000007","PUBLISHED",1974,"WPR","AUS","MLE",20.7,20.6665,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"WPR","AUS","MLE",21.8,21.80775,NA,NA,NA
"MDG_0000000007","PUBLISHED",1968,"WPR","AUS","FMLE",19.2,19.172,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"WPR","AUS","FMLE",19.3,19.26682,NA,NA,NA
"MDG_0000000007","PUBLISHED",1962,"WPR","AUS","BTSX",23.7,23.72137,NA,NA,NA
"MDG_0000000007","PUBLISHED",1956,"WPR","AUS","MLE",30.2,30.19066,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"EUR","AUT","FMLE",3.4,3.42502,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"EUR","AUT","BTSX",4.4,4.43805,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"EUR","AUT","BTSX",4.5,4.54213,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"EUR","AUT","MLE",5.5,5.54636,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"EUR","AUT","MLE",5.7,5.70204,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"EUR","AUT","BTSX",11.9,11.88064,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"EUR","AUT","MLE",17.5,17.51836,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"EUR","AUT","FMLE",19.9,19.87386,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"EUR","AUT","BTSX",29.3,29.34408,NA,NA,NA
"MDG_0000000007","PUBLISHED",1964,"EUR","AUT","BTSX",34.2,34.19132,NA,NA,NA
"MDG_0000000007","PUBLISHED",1959,"EUR","AUT","MLE",50.5,50.5013,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"EUR","AZE","FMLE",19.4,19.35661,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"EUR","AZE","MLE",49.8,49.77488,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"EUR","AZE","MLE",69.4,69.38213,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"EUR","AZE","FMLE",86.5,86.54682,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"EUR","AZE","FMLE",88.7,88.73461,NA,NA,NA
"MDG_0000000007","PUBLISHED",1985,"EUR","AZE","MLE",107.7,107.66535,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"AFR","BDI","FMLE",79.2,79.23152,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"AFR","BDI","BTSX",125,124.97728,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AFR","BDI","MLE",164,164.01113,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"AFR","BDI","MLE",169.6,169.63155,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"AFR","BDI","FMLE",170.8,170.75799,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"AFR","BDI","MLE",256,255.98028,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AFR","BDI","FMLE",241.2,241.17914,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"AFR","BDI","BTSX",245.5,245.46033,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"AFR","BDI","BTSX",243.5,243.47428,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"EUR","BEL","FMLE",4.5,4.4771,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"EUR","BEL","BTSX",6.4,6.35037,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"EUR","BEL","FMLE",9.5,9.49983,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"EUR","BEL","MLE",25.9,25.93631,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"EUR","BEL","FMLE",24.4,24.41517,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"AFR","BEN","MLE",106,105.95763,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"AFR","BEN","BTSX",129.2,129.24242,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AFR","BEN","MLE",151.9,151.88594,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"AFR","BEN","FMLE",178.8,178.8321,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AFR","BEN","BTSX",210.5,210.52813,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"AFR","BEN","BTSX",214.5,214.53567,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"AFR","BEN","FMLE",250.1,250.10637,NA,NA,NA
"MDG_0000000007","PUBLISHED",1959,"AFR","BEN","BTSX",315.6,315.56393,NA,NA,NA
"MDG_0000000007","PUBLISHED",1954,"AFR","BEN","MLE",348.5,348.53809,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AFR","BFA","FMLE",75.2,75.17157,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"AFR","BFA","FMLE",78.6,78.63644,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"AFR","BFA","BTSX",114.4,114.38992,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AFR","BFA","FMLE",190.8,190.83451,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AFR","BFA","BTSX",200.5,200.51082,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"AFR","BFA","MLE",227.7,227.73273,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"AFR","BFA","MLE",232.5,232.53012,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"AFR","BFA","FMLE",253.6,253.55254,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AFR","BFA","FMLE",299.1,299.11714,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"AFR","BFA","BTSX",323.6,323.60794,NA,NA,NA
"MDG_0000000007","PUBLISHED",1961,"AFR","BFA","MLE",349.6,349.56156,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"SEAR","BGD","BTSX",40.8,40.84176,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"SEAR","BGD","MLE",58.3,58.31822,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"SEAR","BGD","FMLE",74.8,74.78925,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"SEAR","BGD","BTSX",108.2,108.18942,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"SEAR","BGD","FMLE",196.2,196.20738,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"SEAR","BGD","FMLE",200.5,200.53826,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"SEAR","BGD","MLE",228.6,228.64378,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"SEAR","BGD","FMLE",268,268.02902,NA,NA,NA
"MDG_0000000007","PUBLISHED",1951,"SEAR","BGD","BTSX",335.1,335.10356,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"EUR","BGR","MLE",8.5,8.51164,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"EUR","BGR","MLE",9,9.01552,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"EUR","BGR","FMLE",9.9,9.89958,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"EUR","BGR","MLE",21.3,21.29609,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"EUR","BGR","MLE",21.4,21.35299,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"EUR","BGR","FMLE",16,15.95713,NA,NA,NA
"MDG_0000000007","PUBLISHED",1982,"EUR","BGR","BTSX",22.2,22.20783,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"EUR","BGR","BTSX",23,22.99876,NA,NA,NA
"MDG_0000000007","PUBLISHED",1976,"EUR","BGR","MLE",31.3,31.28891,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"EMR","BHR","BTSX",7.6,7.57404,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"EMR","BHR","MLE",8.8,8.81881,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"EMR","BHR","FMLE",10.6,10.56114,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"EMR","BHR","BTSX",21,20.98398,NA,NA,NA
"MDG_0000000007","PUBLISHED",1982,"EMR","BHR","FMLE",27.6,27.55899,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"EMR","BHR","MLE",114.8,114.80235,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"EMR","BHR","FMLE",198.7,198.65873,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"AMR","BHS","MLE",13,12.97582,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AMR","BHS","FMLE",14.5,14.49043,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"AMR","BHS","BTSX",18.5,18.52735,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AMR","BHS","BTSX",19.4,19.44581,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"AMR","BHS","MLE",25.2,25.24788,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"AMR","BHS","FMLE",26.1,26.12638,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"AMR","BHS","BTSX",31.5,31.46857,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AMR","BHS","BTSX",31.2,31.2198,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"EUR","BIH","MLE",6.4,6.36468,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"EUR","BIH","FMLE",5.7,5.74468,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"EUR","BIH","FMLE",5.9,5.91994,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"EUR","BIH","BTSX",8.3,8.26037,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"EUR","BIH","BTSX",8.6,8.57639,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"EUR","BIH","FMLE",16.1,16.07502,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"EUR","BIH","BTSX",29.4,29.37419,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"EUR","BLR","MLE",4.5,4.51761,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"EUR","BLR","MLE",4.8,4.76936,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"EUR","BLR","FMLE",8.6,8.55983,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"EUR","BLR","MLE",17.5,17.54174,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"EUR","BLR","FMLE",14.4,14.42733,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AMR","BLZ","MLE",21.2,21.1937,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"AMR","BLZ","BTSX",26.5,26.46944,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"AMR","BLZ","MLE",49.8,49.83906,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AMR","BLZ","FMLE",57.2,57.16279,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"AMR","BLZ","BTSX",78.6,78.59812,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"AMR","BLZ","MLE",102.3,102.28881,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"AMR","BOL","FMLE",35.2,35.18403,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"AMR","BOL","BTSX",55.8,55.84184,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"AMR","BOL","BTSX",59.4,59.35813,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AMR","BOL","MLE",79.9,79.85315,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"AMR","BOL","MLE",84.4,84.39472,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AMR","BOL","FMLE",97.2,97.16666,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"AMR","BOL","MLE",187.2,187.19242,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"AMR","BOL","MLE",193.1,193.14549,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"AMR","BOL","FMLE",211.3,211.34329,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"AMR","BOL","BTSX",253.7,253.67707,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"AMR","BOL","BTSX",259.9,259.87273,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"AMR","BOL","MLE",302.5,302.49517,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AMR","BRA","FMLE",18.1,18.1346,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AMR","BRA","BTSX",30.5,30.4666,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"AMR","BRA","MLE",46.7,46.70784,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"AMR","BRA","FMLE",54.1,54.10211,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"AMR","BRA","BTSX",96.3,96.3457,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"AMR","BRA","FMLE",124.3,124.29347,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AMR","BRB","MLE",13.7,13.71129,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"AMR","BRB","FMLE",13,13.03387,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"AMR","BRB","BTSX",15.7,15.65876,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AMR","BRB","MLE",16.5,16.45531,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AMR","BRB","FMLE",17,16.96832,NA,NA,NA
"MDG_0000000007","PUBLISHED",1988,"AMR","BRB","FMLE",17.7,17.65438,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"AMR","BRB","BTSX",23.4,23.41828,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"AMR","BRB","MLE",33.3,33.29346,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AMR","BRB","FMLE",38.9,38.8829,NA,NA,NA
"MDG_0000000007","PUBLISHED",1961,"AMR","BRB","BTSX",78,78.00791,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"AMR","BRB","BTSX",83.7,83.68518,NA,NA,NA
"MDG_0000000007","PUBLISHED",1956,"AMR","BRB","MLE",134,134.04182,NA,NA,NA
"MDG_0000000007","PUBLISHED",1955,"AMR","BRB","MLE",153.6,153.60385,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"WPR","BRN","FMLE",9.9,9.87769,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"WPR","BRN","BTSX",9.5,9.54519,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"WPR","BRN","MLE",11.9,11.93744,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"WPR","BRN","FMLE",12,12.02789,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"WPR","BRN","FMLE",12.2,12.187,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"WPR","BRN","BTSX",14,13.97289,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"WPR","BRN","BTSX",14.3,14.31472,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"SEAR","BTN","MLE",32.4,32.39274,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"SEAR","BTN","FMLE",50.5,50.54514,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"SEAR","BTN","MLE",105.5,105.45065,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"SEAR","BTN","FMLE",128.1,128.14529,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"SEAR","BTN","BTSX",209.3,209.31529,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"SEAR","BTN","MLE",254.8,254.78402,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"AFR","BWA","BTSX",48.8,48.8422,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"AFR","BWA","MLE",90.5,90.50413,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"AFR","BWA","FMLE",65.2,65.2492,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AFR","BWA","BTSX",50.1,50.06513,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"AFR","BWA","FMLE",99.1,99.05676,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"AFR","BWA","BTSX",135,135.04989,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"AFR","BWA","BTSX",139.6,139.57991,NA,NA,NA
"MDG_0000000007","PUBLISHED",1962,"AFR","BWA","MLE",166.8,166.7854,NA,NA,NA
"MDG_0000000007","PUBLISHED",1956,"AFR","BWA","FMLE",184.3,184.33678,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"AFR","CAF","MLE",171.8,171.77757,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"AFR","CAF","MLE",173.2,173.15458,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AFR","CAF","FMLE",166.6,166.61268,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"AFR","CAF","BTSX",178.6,178.58062,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"AFR","CAF","MLE",184.7,184.66878,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"AFR","CAF","BTSX",223.6,223.55947,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"AFR","CAF","MLE",261.3,261.30636,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"AMR","CAN","BTSX",6,5.98384,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"AMR","CAN","FMLE",6.2,6.21708,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AMR","CAN","BTSX",8.5,8.54616,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"AMR","CAN","BTSX",10.1,10.14158,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"AMR","CAN","FMLE",16.7,16.67763,NA,NA,NA
"MDG_0000000007","PUBLISHED",1962,"AMR","CAN","MLE",34,33.98521,NA,NA,NA
"MDG_0000000007","PUBLISHED",1957,"AMR","CAN","MLE",39.8,39.81837,NA,NA,NA
"MDG_0000000007","PUBLISHED",1951,"AMR","CAN","FMLE",40.9,40.85251,NA,NA,NA
"MDG_0000000007","PUBLISHED",1950,"AMR","CAN","FMLE",43.1,43.12637,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"EUR","CHE","MLE",5,5.01912,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"EUR","CHE","BTSX",7.5,7.47195,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"EUR","CHE","MLE",9.8,9.78738,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"EUR","CHE","MLE",9.9,9.92805,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"EUR","CHE","FMLE",8.7,8.66688,NA,NA,NA
